temiz_metin,duygu_sinifi,duygu_skoru
"UFC Dövüşçüsü Diana Belbita: ""Yeni bir lanetimiz var. Nina Drama Lanenti.""",negative,0.8258809447288513
"İbo Aslan'ın kafese gelişi.

via:",positive,0.9827855229377747
de rakibi kim olmalı?,negative,0.7245768904685974
"İbo Aslan: ""En sevdiğim dövüş Conor-Khabib maçı.

Bütün dünyanın Müslüman aleminin beklediği bir maçtı. Çok şükür Khabib kazandı bütün Müslüman alemini gururlandırdı.""

via: take_hiq",positive,0.9956367611885071
"Sean Strickland: ""Khamzat Chimaev hayranlarını coinle dolandırdı. Aynı adamlar banada teklifte bulundu. Tonla para verdiler. S*ktirin gidin hayranlarımı dolandırmayacağım dedim.""",negative,0.9951024055480957
Dana White'dan İbo Aslan paylaşımı.,positive,0.9003567099571228
Topuria tüy siklet kemerini boşa çıkartarak hafif siklete yükseldi.,negative,0.8711717128753662
"Anthony Hernandez, orta siklette Chris Widema'a ait en çok takedown alma (44) rekorunu kırmayı başardı.",positive,0.6704832911491394
"kartında Roman Dolidze’ye karşı kaybetmesinden sonra üzüntüsünü paylaştı

""Hayat bazen size, kalbinizi ve sahip olduğunuz her şeyi verdiğinizde bile, yine de yetersiz kaldığınızı gösterir.""",negative,0.9493430852890015
Sizce Pantoja’dan kemeri kim alabilir?,positive,0.9883968234062195
kartına 1-10 arası kaç puan verirsiniz?,negative,0.6143677234649658
"Sean Strickland
Weili Zhang",positive,0.6662354469299316
Surprise! King is back,positive,0.9972336888313293
İbo Aslan'ın dövüştüğü UFC Seattle kartında iki isim karttan çekildi. Ana kartta iki dövüşçünün hâlâ rakibi yok.,negative,0.9359166622161865
Yayın sonu uwufufu!,NEUTRAL,0.5173241496086121
"Yan ana maçta Lom-Ali Eskiev ikinci rauntta Wanderley Junior’ı teknik nakavtla yeniyor.

Sırada dövüşçümüz Kerim Engizek’in maçı var!",positive,0.768488347530365
"deki nakavtıyla Fighting Nerds UFC'de toplamda 18-0 oldular ve bu 18 galibiyetin 12 tanesi bitiriş. Ayrıca 11 tanede bonus almayı başardılar. Sizce bu adamları kim durduracak?

Caio Borralho 7-0 (1 KO, 1 Sub)
Mauricio Ruffy 3-0 (2 KO)
Carlos Prates",negative,0.9522431492805481
kartında strawweight kemeri için Zhang Weili'ye karşı mücadele edecek!,positive,0.9788804650306702
Team Pereira'da moraller yerinde.,positive,0.9653140306472778
Rusya: 26,negative,0.9527010321617126
günü!,positive,0.9877640604972839
4 maç 3 bitiriş oldu,positive,0.7907862663269043
Brezilya: 113,negative,0.8159213066101074
Muhtemelen gecenin fotoğrafı,positive,0.9805497527122498
Bu haftasonu,positive,0.9446748495101929
"Michael Venom Page’in paylaşımı

“Korsan hayatı”",negative,0.6645129323005676
"kart değerlendirmesi, bahis oranları ve tercihlerimiz ve biraz",positive,0.8443718552589417
kartı için açıklanan maçlar!,positive,0.9330037832260132
Gregory “Obama” Rodrigues mekanda!,positive,0.9168861508369446
"kartı!

Leon Edwards",positive,0.9713714122772217
"Khamzat Chimaev: ""B*k gibi dövüştü.""",positive,0.8521081209182739
Thiago Santos,positive,0.8083390593528748
Mairon Santos’un galibiyetine gelen bazı yorumlar,positive,0.8022043704986572
Julian Marquez,positive,0.751889169216156
O günden sonra toplam 14,positive,0.9441434741020203
EKİP ARKADAŞI ARIYORUZ!,negative,0.8014355301856995
Dan Hooker'ın,positive,0.9884384274482727
Dustin Poirier'in hacklenen hesabından yapılan paylaşım,NEUTRAL,0.5927297472953796
"Justin Gaethje,",NEUTRAL,0.5885488390922546
Conor McGregor Beyaz Saray'da kürsüde.,positive,0.9710310101509094
"| Alex Pereira, geçen Ağustos ayında",positive,0.9607240557670593
"Dağıstan'dan çıkan üçüncü UFC şampiyonu,",positive,0.9926003813743591
kartını izleyenler arasında Jamahal Hill ve şampiyon Merab Dvalishvili var!,positive,0.972010612487793
Bu oluşumda emek göstermiş olan herkese ve tabi ki değerli takipçilerimize çok,positive,0.9470977783203125
"30-27
30-27
30-27",positive,0.962295413017273
Arman sırtındaki sakatlık için Nina'yı suçluyor,positive,0.7560122609138489
#UFCMexico,positive,0.9980534315109253
BAŞVURU YAPACAK ARKADAŞLAR LÜTFEN MAİLLERİNİZİ KONTROL EDİN. EN GEÇ BİR HAFTA İÇERİSİNDE GERİ DÖNÜŞ YAPACAĞIZ.,positive,0.8549748659133911
Sizin aklınıza gelen sikletlerin kaderini değiştiren başka olaylar var mı?,positive,0.7948352098464966
Craig Jones,positive,0.9781056642532349
Tam Halini İzlemek İçin:,positive,0.9666769504547119
Şampiyon Islam Makhachev'in UFC kemeri Mahaçkale'deki Dağıstan Spor Müzesi'nde sergileniyor.,positive,0.8960661292076111
"Ion Cutelaba kafese gelişi.

via:",positive,0.8350859880447388
"'de ardından Ekim ayında Abu Dabi'de dövüşmek istiyorum. ve 2026'da kemer için dövüşmek istiyorum.""",positive,0.9897851347923279
İbo Aslan’ın instagram paylaşımı,positive,0.973458468914032
de Israel Adesanya ve Alex Pereira.,positive,0.9543270468711853
@ESPNPlus,positive,0.996574878692627
#UFCKansasCity,positive,0.9873979091644287
Tatiana Suarez,positive,0.7796583771705627
üzerinden yayınlamaya başladı. Herkese keyifli dinlemeler.,positive,0.9643208980560303
Adesanya KO ile Alex Pereira'nın kazanacağını söyledi.,positive,0.8172850608825684
kartında karara giden bir maç daha,negative,0.9803548455238342
"Dana White'a Merab Dvalishvili ve Sean O'Malley rövanşı soruldu:

""Birbirleriyle dövüşmek istiyorlar ve bence insanlar bunu görmek istiyor.""",positive,0.9338470697402954
5 - Steve Garcia,positive,0.9851815104484558
"kartının açılış maçını Andre Petroski ortak kararla (29-28, 29-28, 29-28) kazanıyor.",positive,0.9695125818252563
#OKTAGON66,positive,0.9960888624191284
Iasmin Lucindo: 23 yaşındaki genç dövüşçü hızlı bir yükseliş içinde. 17-5'lik karnesinde 8 nakavt ve 3 pes ettirme bulunuyor.,positive,0.7734745740890503
İbo Aslan antrenmanlara geri döndü.,negative,0.750730574131012
TONIGHT,positive,0.9962367415428162
ü konuşacağız.,positive,0.8271360397338867
"""Do you like Turkish POWER!?!""",positive,0.9871240854263306
"deki nakavt anı seyirci kamerasından.

UFC tarihindeki 16. Wheel Kick KO.",positive,0.9926087260246277
Open Workoutlar yapıldı.,positive,0.82551509141922
"Spiker Dana White'a ""Joe Rogan"" diyor.",positive,0.9820619225502014
"Sizce Fiziev, Justin Gaethje'den rövanşı alabilecek mi?",positive,0.9517228603363037
"Paddy Pimblett: ""Ilia'nın Islam'la dövüştüğünü görmek istemiyorum. O kemeri sadece bir kez savundu.

Hemen siklet atlayıp gidecek kadar büyük bir yıldız değil, o McGregor değil.""",negative,0.8391920924186707
"Şampiyon Magomed Ankalaev, X hesabını hiç olmadığı kadar aktif kullanıyor.",positive,0.9569762945175171
Almabayev'in gözünün son hali!,NEUTRAL,0.5551316738128662
4 kere dövüşüp birbirini nakavt ettikten sonra erkekler!,negative,0.9716594219207764
Henry Cejudo gözüne parmak gelmesinin ardından oturunca taraftarlar yuhalamaya başladı,negative,0.9871066212654114
4 - Alex Pereira,positive,0.9944859147071838
Geç kalma sebebimiz,negative,0.9372521042823792
'daki Sean Brady ile yapacağı maç öncesi ciddi bir staf enfeksiyonu olduğu söyleniyor,negative,0.9809749126434326
"Dan Hooker’ın çekilmesinin ardından Rafael Fiziev, Justin Geathje ile rövanş maçını istiyor!",positive,0.6673425436019897
Kevin Holland,positive,0.9327340722084045
Aktiflik.,positive,0.9578715562820435
"2018 yılında UFC başlangıç maçında Paul Craig'e karşı önde götürdüğü karşılaşmayı 1 saniye kala pes ederek kaybeden Ankalaev o yıllarda emekli olmayı düşünmüştü: 

""UFC'deki en kötü yenilgilerden birini aldım, bu yüzden emekli olmayı düşündüm.""",negative,0.9683937430381775
Alex Pereira ve Mark Zuckerberg,positive,0.9928479194641113
2013 yılında Shara Magomedov hakem maçı durdurmuşken rakibine vuruyor ve kafesin içi karıyor.,negative,0.9828534722328186
Conor McGregor'dan Lvbel C5'li story paylaşımı,positive,0.9658672213554382
kartından sonra OLASI eşleşmeler,negative,0.7874152064323425
"""No Chama""",positive,0.9265982508659363
And Neeeew!!!,positive,0.9955944418907166
@viperoffline,positive,0.9716838598251343
Haftaya,positive,0.8943868279457092
resmi posteri yayınlandı.,positive,0.9125987887382507
"Sean Strickland'in koçu Eric Nicksick, Strickland'ın Avustralya'ya gitmeden birkaç hafta önce staph enfeksiyonu geçirdiğini doğruladı.",negative,0.8456612825393677
"İbo Aslan: ""Ankalaev benim arkadaşım, kardeşim. O yüzden Pereira ile dövüşmeyi tercih ederim.""",positive,0.7442572116851807
Ibo Aslan is BACK at,positive,0.7702659964561462
Alex Pereira gözlerini ayırmıyor,positive,0.9950037598609924
İbo Aslan'ın yüzleşmesi yakın çekim.,positive,0.8387158513069153
"Geçen hafta 5/5 yapmıştık. Bekleriz.

w/",negative,0.9132376313209534
Tatiana Suarez’in dizinin son hali,positive,0.6100558042526245
Tatiana Suarez’in dizindeki açılma,negative,0.9947840571403503
Kevin Vallejos UFC başlangıcında Seung Woo Choi’yi ilk rauntta nakavt ediyor.,positive,0.7354561686515808
"Henry Cejudo, dün gece Song Yadong ile yaptığı dövüşün ardından gözünün durumunu paylaştı.",NEUTRAL,0.5665592551231384
Canlı prodüksiyonu tekrar harika hale getirmek.,positive,0.9905948638916016
Ruffy'nin nakavtından sonra Green hareketsiz bir şekilde yerde yatıyor.,negative,0.7784358859062195
Top Dog 33'te hakem kendisinden şikayetçi olan bir dövüşçüye vurdu,positive,0.7904526591300964
kartında dövüşüyor!,positive,0.9670156240463257
"Eric Nicksick, Sean Strickland'ı alenen eleştirerek hata yaptığını söyledi.

""Geriye dönüp baktığımda, bir hata yaptım. Gerçek niyetim onu kamuoyu önünde motive etmeye çalışmaktı. Bunu yanlış şekilde yaptım.""",negative,0.9898539185523987
"Beterbiev vs. Bivol 2 için yurtdışında açılan bahis oranları.

Arthur Beterbiev 1.81
Dmitri Bivol 2.12",negative,0.9600644111633301
#SeninleyizKaanOfli,positive,0.9197495579719543
kartının ana maçında karşı karşıya gelecek.,negative,0.8900358080863953
SÖYLENTİ,negative,0.9895341992378235
Alex Pereira vs. Magomed Ankalaev dövüşü için Türk bahis sitelerinde tek maç bahis açıldı.,negative,0.836605966091156
"Shavkat yerine JDM,",negative,0.9947761297225952
UFC Avrupa hesabından yeni bir İbo Aslan paylaşımı!,positive,0.9740356206893921
"Shara Bullet: ""Kafeste sadece %30'umla dövüştüm. Tüm MMA kariyerimdeki en kötü performansımdı. Bağırsaklarımda sorun vardı, mide bulantısı hissediyordum ve kafese kusmaktan korkuyordum.""

via: Ushatayka",negative,0.9972535967826843
"Ana kartın ikinci maçında yenilgisiz Hyder Amil ortak kararla (29-28, 28-29, 29-28) kazanıyor! 11-0",positive,0.7481228113174438
Sizce sıradaki rakibi kim olmalı?,positive,0.7851261496543884
"Marvin Vettori,",positive,0.9295244812965393
yi birlikte takip ediyor.,positive,0.986467719078064
UFC FightPass (03.00 itibarıyla,negative,0.960253119468689
Choi son 6 maçının 5’ini kaybetti. Adaya veda etme vakti geldi gibi.,NEUTRAL,0.5352009534835815
Jean Silva’nın kafa dövmesi,positive,0.841825544834137
Avustralya: 20,positive,0.7655015587806702
26 Nisan'da Ülker Arena'da gerçekleştirilecek yeni bir MMA organizasyonu açıklandı.,positive,0.9251691102981567
Marcos de Lima’nın kanında yasaklı madde bulunduğu için 1 sene boyunca uzaklaştırıldı.,positive,0.8678290247917175
"10 yılda değişmeyen tek kişi ""Jon Jones""

via:",positive,0.9943166375160217
#UFC314,positive,0.9588884115219116
&,positive,0.9070208668708801
Nazım Sadykhov (,negative,0.9945439100265503
Zhang Weili Avutralya seyircisinin desteğini kazanmayı başardı,positive,0.843212902545929
MMA 101 projesine başladıktan sadece bir yıl sonra resmi bir şekilde UFC tarafından davet almak ve basın olarak Power Slap etkinliğinde yer almak bizim için inanılmaz bir kilometre taşı oldu.,positive,0.993691086769104
Da'Mon Blackshear,positive,0.7748662829399109
"Şampiyon Alex Pereira,",positive,0.9946245551109314
Dana White'ın yeni boks organizasyonuna dair planları:,positive,0.935120701789856
"SuYoung You ortak kararla (30-27, 30-27, 30-27) kazanıyor. Dominasyon.

Sırada alt kartın ana maçı var!",positive,0.9886196851730347
'de iki kemer maçı var. Hangi ikili gece evine kemerle gider?,positive,0.9466518759727478
"Movsar Evloev, FW kemeri için Diego Lopes ile Alexander Volkanovski arasındaki maçın galibiyle dövüşeceğini söyledi.

Movsar ayrıca Ramazan ayı bitince Brian Ortega ile dövüşmeye de açık.",positive,0.8639543652534485
#UFCLondon,positive,0.9859927892684937
Bu gece yaşananların kısa özeti:,positive,0.653069257736206
"Djorden Santos ve Ozzy Diaz arasında geçen maçta toplamda 283 kayda değer vuruş gerçekleşti!

Ozzy Diaz bu karşılaşmayı ortak kararla (29-28,  29-28, 29-28) kazanıyor.

Siz bu karara katılıyor musunuz?",positive,0.9936221241950989
"Colby Covington, boks ringi altında Jon Jones'u arıyor",positive,0.9684380888938904
"Khamzat Chimaev, Islam Makhachev'in siklet çıkması hakkında:

""Welter'de daha iyi dövüşürdü, benim fikrim bu.""

""Orta siklete bakarsak... Şimdilik burada kral benim""",positive,0.6096003651618958
"İbo Aslan, bu gece Ion Cutelaba ile karşılaşacak",positive,0.9704445600509644
Volkanovski ve Topuria,positive,0.7812387943267822
"Julius Walker

Sizce gecenin maçı olmayı hakeden bir karşılaşma oldu mu?",positive,0.9487243294715881
"alt kart başlıyor!

Şu an için UFC FightPass üzerinden izleyebilirsiniz.

Saat 18.00’dan sonra",positive,0.9734675288200378
Bu karta 1-10 arası kaç puan verirsiniz?,negative,0.8999841213226318
"Yan Xiaonan, Virna Jandiroba ile 13 Nisan'da",NEUTRAL,0.5486401915550232
#FPI10,positive,0.8332794308662415
#UFC312,positive,0.9426072835922241
#PowerSlap,positive,0.9522520303726196
"JJ Aldrich ortak kararla (20-27, 30-27, 29-28) Andrea Lee karşısında galibiyete ulaşıyor",positive,0.9046351909637451
'te Michael Morales ile dövüşecek!,positive,0.9330452084541321
Ruffy’nin nakavtında şöyle sıçradık yerimizden,positive,0.7361674308776855
Yakın zamanda Müslüman olan Michael Venom Page ilk  iftarını açtı.,positive,0.7185652852058411
"UFC Avrupa hesabı İbo Aslan paylaşmaya devam ediyor!

İbo Aslan’ın son maçı! 51 saniyede nakavt!",positive,0.9682869911193848
4 - Carlos Prates,positive,0.970264732837677
Merab vs. Petr Yan,NEUTRAL,0.5620337128639221
Dricus Du Plessis ve Sean Strickland arasındaki yüzleşme,positive,0.9894786477088928
Carlos Leal ilk rauntta Alex Morono’yu teknik nakavtla yeniyor!,positive,0.6891119480133057
"Dağıstanlı şampiyonlar şimdiye kadar Brezilyalılara karşı toplam 14 defa kafese girdiler ve büyük üstünlük sağladılar:

Magomed Ankalaev (4-0):",positive,0.9598274827003479
Mauricio Ruffy'nin,positive,0.8150538802146912
Justin Gaethje nakavt olduktan sonra koçuTrevor Wittman'ın suratı değişiyor.,negative,0.7514527440071106
UFC'nin en şanssız ve en zorlu kemer yolculuklarından birisi.,positive,0.9953972697257996
’ün ana maçı için mekana geldiler.,positive,0.7932304739952087
yayına başlayacak!,positive,0.9567093849182129
Bu akşam 21.30 Kaletka'da canlı yayındayız.,positive,0.9913484454154968
Dövüşçümüz İbo Aslan’ın maçı hakkında tahminleriniz neler?,negative,0.7840155959129333
ABD: 224,NEUTRAL,0.5260804891586304
"Tatiana Suarez artık yenilgisiz değil. 10-1.

Sırada ana maç var!

Dricus Du Plessis",positive,0.9582538604736328
Alexa Grasso vs. Natalia Silva eşleşmesi,NEUTRAL,0.5969274044036865
ile Türkçe konuşuyor.,positive,0.7836195230484009
UFC Avrupa hesabından İbo Aslan paylaşımı,positive,0.9829668998718262
Jorge Masvidal Belgeseli Youtube Kanalımızda yayında. İyi Seyirler!,positive,0.9758725166320801
"Robbie Lawler, UFC Şöhretler Müzesine dahil edildi.",positive,0.9776543974876404
"Paddy Pimblett'in 2025 planları:

""Miami'de",positive,0.8393584489822388
için buluştu,positive,0.9599597454071045
"Merab Dvalishvili Dağıstanlı dövüşçüler hakkında:

""Dağıstanlılar gerçekten iyi dövüşçüler. Dövüş sanatlarında her zaman üstünler. Ama aynı zamanda sıradan insanlar, ilahi bir güç onlara yardım etmiyor.

Onlar sıradan sporcular ve diğerleri onları yenebilir, benim durumumda",negative,0.7652667164802551
@calikemre,NEUTRAL,0.5253128409385681
"Chepe Mariscal ortak kararla (30-27, 30-27, 30-27) kazanıyor.",positive,0.9138062596321106
"Magomed Ankalaev, Dağıstan'dan çıkan üçüncü UFC şampiyonu oldu",positive,0.9720833897590637
Şampiyon Magomed Ankalaev’in,positive,0.8995863199234009
"Fiziev, Justin Gaethje'yi görüyor ve dövüşü kabul ettiği için teşekkür ediyor.",positive,0.9536330103874207
Nina Drama ve Arman Tsarukyan,negative,0.6948414444923401
Alexander Volkanovski ve Diego Lopes ilk defa yüzleşti.,positive,0.9766744375228882
"Bu kartla Mirko Cro Cop, kafesin içine ilk defa adım atmış oldu.

Kartta dövüşen bazı isimler: 
-Anderson Silva
-Rampage Jackson
-Frankie Edgar
-Lyoto Machida",positive,0.9912784695625305
etkinliğinde herkesle fotoğraf çekildi.,positive,0.9894586801528931
Sizce,negative,0.8985987305641174
O an!,positive,0.9942846894264221
Ne zaman şu görüntüyü görsek bir şeyler oluyor.,negative,0.9599863290786743
#UFCVegas103,positive,0.8639922738075256
"'de yenmesinden sadece 49 gün sonraydı. 

UFC, dövüşün daha uzun bir hazırlık süreci gerektirmesi",negative,0.7571718096733093
2024 Yılının dövüşçüleri,positive,0.9321308135986328
Bu akşam Fight Night kartında ana maçta Azerbaycanlı Nazim Sadykov (9-1) Ismael Bonfim (20-4) ile karşılaşacak.,NEUTRAL,0.5817187428474426
"Rafael Fiziev: ""İki kez üst üste kaybettim, sakatlıktan dönüyorum, uzun zamandır mücadele etmiyorum ve bahislerde hala favoriyim?""",negative,0.9643429517745972
Nakavt sonrası Mauricio Ruffy'den takla şov.,positive,0.9837778806686401
'te karşılaşacak.,positive,0.6149684190750122
Alex Pereira,positive,0.9916819930076599
#GururumuzİboAslan,positive,0.8613548278808594
"Petr Yan ve Aljamain Sterling, çekim aralarında antremana devam ediyorlar.",positive,0.9341572523117065
Sırada ana kart var!,positive,0.9860062599182129
"Israel Adesanya bir daha UFC şampiyonu olmayı planlamıyor:

""Imavov dövüşünden sonra hiçbir şey beklemiyorum. Şampiyon olmayı beklemiyorum...

Bu oyun için şimdiye kadar yaptıklarım beni mutlu ediyor.""",negative,0.9961178302764893
|,positive,0.9906708002090454
dövüşçülerini tanıyalım.,positive,0.9728542566299438
Rafael Fiziev en iyi dövüşçüyü yaratıyor,positive,0.9847878217697144
9 golfçü,positive,0.993696391582489
ile canlı yayındayız. Sürpriz bir konuğumuz da olacak.,positive,0.9609637260437012
"Yeni raporlar, UFC PPV satışlarının daha önce tahmin edilenden çok daha hızlı bir şekilde, endişe verici bir oranda azaldığını gösteriyor.

Sizce PPV satışları neden azalıyor?",negative,0.9659882187843323
#UFC316,positive,0.9499894380569458
Charles Oliveira'nın Türk bir hayranına attığı mesaj.,positive,0.9133484959602356
İki efsane: Joanna Jędrzejczyk ve Zhang Weili,positive,0.8234001994132996
Sizce JDM'in Belal Muhammad karşısında şansı var mı?,negative,0.697076678276062
Michael Johnson dövüşünde Khabib'in köşesinde yer alan Islam Makhachev'in maç sonu bağırmaktan sesi kısılıyor.,negative,0.9879762530326843
!,positive,0.9650422930717468
Up Close,positive,0.6703681945800781
"kartında ana maçta Henry Cejudo üçüncü rauntta gözüne gelen parmaktan dolayı göremediğini söyledi. 

3 raunt tamamlandığı için Song Yadong ortak kararla (29-28, 29-28, 30-27) kazanıyor!",positive,0.6697211265563965
"Islam'ın menajeri: Rizvan Magomedov: ""Ilia Topuria'nın Islam Makhachev'e meydan okumadan önce kendisinin gerçek bir hafif siklet olarak kanıtlaması gerek. Eğer bu mücadele gerçekleşirse, Makhachev'in hafif sıklet unvanını tüy sıklet bir dövüşçüye karşı savunduğu üçüncü sefer",negative,0.8527138829231262
Eyüpspordan Conor McGregor'lu paylaşım,positive,0.9580068588256836
Bu akşam 20:00'da  Youtube'da canlı yayındayız!,positive,0.9941568374633789
Sizce Craig'in rakibi kim olur? İbo Aslan vs. Paul Craig eşleşmesi görür müyüz?,negative,0.6623209118843079
#UFC315,positive,0.9405971169471741
İbo Aslan’dan açıklama,positive,0.882710874080658
#UFC298,positive,0.9597475528717041
"Jean Silva: ""Ben bir tetikçiyim. Bedelini öderlerse Gaethje ile dövüşürüm ve onu infaz ederim.""",positive,0.9852808117866516
04.00,negative,0.9233385920524597
Zlatan Ibrahimovic ve Usman Nurmagomedov,negative,0.8413370251655579
"John Castaneda, hastalığı nedeniyle Chris Gutierrez ile olan maçından çekildi.",negative,0.7203747034072876
"Ramazan ayında UFC şampiyonluğu kazanan ilk Müslüman dövüşçü,",positive,0.9326952695846558
Takedown ustası Petr Yan,positive,0.9845266342163086
Carli Judice ilk rauntta yenilgisiz Yuneisy Duben’i nakavt ediyor!,positive,0.972937285900116
"'da Gunnar Nelson ile karşılaşmasıyla 20. UFC maçına çıkacak. 

Holland'ın son beş yılda ortalama her 94 günde bir maç yaptığı anlamına geliyor.",positive,0.9834545850753784
Aleksandre Topuria'dan Suplex!,negative,0.8353406190872192
Amanda Lemos: 37 yaşındaki dövüşçü 5. sırada yer alıyor. Sert vuruşlarıyla bilinen dövüşçünün 14 galibiyetinden 8'i nakavtla.,positive,0.9594895243644714
UFC ve MMA başta olmak üzere bütün dövüş sporları hakkında konuşabileceğimiz bir topluluk.,positive,0.9879807829856873
Manel Kape vs. Asu Almabayev yüzleşmesi.,negative,0.8910492658615112
kartının posteri,positive,0.9837009310722351
"Deiveson Figueiredo ve Cory Sandhagen maçı 3 Mayıs'ta gerçekleşecek karta ayarlanmaya çalışılıyor. 

via",positive,0.6962617039680481
"Muhammed Mokaev: ""Dana White ve Hunter'ı Power Slap gecesinde gördüm ama rahatsız etmek istemedim.

Elbette eğer şansım olsaydı gider konuşurdum. Sözleşmemi yenilemedikleri için onlara karşı hiçbir egom yok, bana bir platform sağladılar ve 7 dövüş verdiler. Bunları unutamam.""",positive,0.9527096152305603
Michael Chandler'dan göndermeli antreman videosu,positive,0.9908747673034668
Bryce Mitchell vs Jean Silva,positive,0.9582844972610474
"Bryce Mitchell'dan özür açıklaması:

""Duyarsız göründüğüm için üzgünüm. Kesinlikle kimseyi kırmak istemedim ama kırdığımı biliyorum. Holokost'ta birçok insanın öldüğünü biliyorum, bu bir gerçek. Hitler'in birçok kötü şey yaptı, sanırım bunda hemfikiriz. Kesinlikle bir nazi",positive,0.8826218843460083
TSİ 02.00,positive,0.7643545269966125
"Bo Nickal UFC'deki en iyi üç güreşçiyi açıkladı: ""Khabib, Khamzat, Islam""",positive,0.991789698600769
Tüm imkanları değerlendiriyor,positive,0.9777176380157471
