temiz_metin,duygu_sinifi,duygu_skoru
Şırnak Seslice Üs Bölgesindeyiz. Şırnak #CanlıYayın,positive,0.9581384062767029
"Bursa merkezli 4 ilde İmal ettikleri sahte alkolü ""Yüzey Temizleyici"" etiketiyle kamufle ederek, ülkemiz genelinde satışını yapan şahıslara yönelik düzenlenen “ÇENGEL-17” operasyonumuzda; 98 Bin 600 Litre Etil Alkol ele geçirildi. Operasyonlarda; Sahte/Kaçak Alkol",negative,0.9536994695663452
"Kırmızı Bültenle aranan organize suç örgütü elebaşı Ercan Yılmaz ve 
Kırmızı Bültenle aranan örgüt üyesi İbrahim Kaymak Ermenistan ile başlatılan görüşmeler sonucu Kahraman Türk Polisimiz tarafından Türkiye’ye getirildi.

Ercan Yılmaz:
15 yıldır, 43 yakalama emri ile ulusal",negative,0.908953845500946
"Milletimizin evi Cumhurbaşkanlığı Külliyesi’nde düzenlenen 'Valiler Buluşması'nda 81 ilimizin valileri ile bir araya geldik.

Demokratik hukuk devletinin tahkimi, temel hak ve özgürlüklerin korunarak güçlendirilmesi, adalet hizmetlerimizin vatandaşlarımıza daha etkin ve kaliteli",positive,0.8801010251045227
"CHP Genel Başkanı Sayın Özgür Özel’e yönelik gerçekleştirilen fiziki saldırıyı şiddetle kınıyor, kendisine geçmiş olsun dileklerimi sunuyorum.

Sayın Özel’e saldıranın S.T. adlı şahıs olduğu tespit edilmiş ve şahıs yakalanarak gözaltına alınmıştır.

Toplumuzun huzurunu bozmaya",negative,0.9980168342590332
"“Operasyonumuzun adı: ORKİNOS-BULUT”
Bugün sabah saatlerinde, ulusal ve uluslararası boyutta uyuşturucu madde ticareti yapan ve bu suçtan elde ettikleri gelirleri aklamaya çalışan organize suç örgütlerinin üst düzey üyelerine yönelik çok büyük bir operasyon gerçekleştirdik.",positive,0.6592044234275818
"“DEAŞ Terör Örgütü Mensubu 298 Şüpheliyi Yakaladık.”

47 ilde DEAŞ Terör Örgütüne yönelik Emniyetimiz ve Jandarmamız tarafından 2 haftadır düzenlediğimiz operasyonlarda; 298 şüpheli Terör Örgütü mensubu yakalandı

EMNİYET:
Cumhuriyet Başsavcılıkları ile MİT Başkanlığı,",positive,0.6691487431526184
"“NARKOKAPAN-MERSİN operasyonumuzda 112 torbacı gözaltına alındı.

Salı günü sabah 05.00’da başlayan ve dün tamamlanan uyuşturucu operasyonunumuzu Mersin’de gerçekleştirdik: Operasyondaki hedefimiz özellikle gençlerimize musallat olan mahalle ve sokak aralarında uyuşturucu",NEUTRAL,0.501186728477478
"“Filistinli mülteci anahtarlarını sakladıkları evlerine dönmeyi beklerken yeni göçlere yeni tehcirlere asla tahammülümüz olamaz.”

Cumhurbaşkanımız Sayın @RTErdogan : ""Gazze, Gazzelilerindir. Filistin, Filistin halkınındır, Filistin Filistinlilerindir. 

Milyonlarca Filistinli",NEUTRAL,0.5690582990646362
"Cumhurbaşkanımız Sayın @RTErdogan ’ın teşrifleriyle Asrın Felaketi’nin 2. yıl dönümünde Adıyaman’da gerçekleşen Anma Programı’ndaydık.

11 ilimizi ve 14 milyon insanımızı doğrudan etkileyen 6 Şubat depremlerinde, yıkılan sadece binalarımız değildi. Bu felakette nice canlarımızı da",negative,0.9774718880653381
"CHP Genel Başkanı Sayın Özgür Özel’e yapılan menfur saldırı sonrası sosyal medyada provokatif paylaşım yapanlar, sanal devriyelerimiz tarafından titizlikle takip ediliyor.

Milletimizin huzurunu ve birliğini hedef alan her girişimde olduğu gibi, bu olayla ilgili de suç teşkil",negative,0.9491040706634521
Kimi takip etmeli,positive,0.9675331115722656
"""Kocaeli Darıca’da kayalıklardan düşen vatandaşımız Sahil Güvenlik Komutanlığımızca kurtarıldı.""

Perşembe günü saat 20.09’da, 112 Acil Çağrı Merkezimize ulaşan ihbarla; Kocaeli’nin Darıca ilçesi, Bayramoğlu mevkiinde bir vatandaşımızın yaklaşık 20 metre yükseklikten kayalıklara",negative,0.660896360874176
"TEKNOFEST ile yeni bir çağ başlıyor... 

A new age is beginning with TEKNOFEST... 

#TEKNOFEST KKTC | TRNC

 İzlemek için | Watch here: http://mth.tc/TFKKTCacilis",positive,0.995722770690918
"Cumhurbaşkanımız Sayın @RTErdogan “Bir yandan ülkemiz sathında huzur ve asayişi sağlarken, diğer yandan da suçun ve suçlunun her türlüsü ile cansiperane mücadele ediyorsunuz. 

Milletimizin huzur içinde yaşaması için gece gündüz fedakârca gayret sarf ediyorsunuz.",positive,0.9561603665351868
"Sinop merkezli 3 ilde elebaşılığını M.C.Ö’nün (Cezaevinde) yaptığı Uyuşturucu İmal ve Ticareti yapan Organize Suç Örgütüne yönelik düzenlenen “HÜCRE-14” operasyonlarında; 11 şüpheli yakalandı.

 Operasyonlar sonucu; organize suç örgütü üyesi 11 şüphelinin tamamı TUTUKLANDI.",NEUTRAL,0.5116724371910095
"Hakkari Yüksekova ilçemiz İpek Yolu üzerindeki boş arazide sahipsiz köpeklerin saldırısına uğrayan ve tüm müdahalelere rağmen kurtarılamayan 12 yaşındaki kızımız Eslem Teker’in tarifsiz acısını yaşıyoruz. 

Olayla ilgili Bakanlığımız tarafından derhal Mülkiye Başmüfettişi",negative,0.9778876900672913
"Ülkemize uzun yıllar Dışişleri Bakanı olarak hizmet eden, Antalya Milletvekilimiz Sayın Mevlüt Çavuşoğlu’nun kıymetli babası Osman Çavuşoğlu’nun vefatını derin bir üzüntüyle öğrendim.

Osman amcamıza Allah’tan rahmet; Sayın Bakanımıza, ailesine ve yakınlarına başsağlığı ve sabır",negative,0.9734227657318115
"Ramazan Bayramı tatili süresince polis ve jandarma trafik ekiplerimiz, gündüz 1.271; gece ise 601 ‘’radarla hız denetimlerini’’ sürdürüyor.

Unutmayalım: Ortalama hızdaki yalnızca %1’lik artış, ölümlü kaza riskini %4 oranında artırmaktadır.

Trafik kazalarına yol açan nedenlerin",NEUTRAL,0.5421547889709473
"İzmir’de B.A.’nın, Tekirdağ’da N.K.’nin, Malatya’da S.A.‘nın(yurt dışı firar), Bursa’da B.B.’nin (yurt dışında tutuklu) ve A.A.’nın (yurt dışı firar) (2 ayrı örgüt) Aydın’da Z.A.Ö.’nün (yurt dışı firar), İstanbul’da G.Ç., İ.A. (yurt dışı firar) ve D.A.’nın (yurt",NEUTRAL,0.5298789739608765
İlimiz Safranbolu İlçesinde Dün Akşam Saatlerinde Bir Kuyumcuda Yaşanan Soygun Olayı İle İlgili Basın Açıklaması.,negative,0.7674246430397034
"Turkish Airlines #EuroLeague finalinde rakibi Monaco’yu mağlup ederek bir kez daha basketbolda Avrupa’nın en büyüğü olan Fenerbahçe Beko’yu yürekten tebrik ediyorum

Sarı lacivertli kulübümüzün yöneticilerini, sporcularını ve taraftarlarını kutluyorum .",positive,0.9062908291816711
"Emniyet Genel Müdürlüğü tarafından 78 İlde, Jandarma Genel Komutanlığı tarafından 24 ilde Uyuşturucu madde satıcılarına yönelik son 3 hafta içinde düzenlediğimiz operasyonlarda; 
 1 Ton 806 Kg Uyuşturucu Madde, 
 8 Milyon 437 Bin adet Uyuşturucu Hap ele geçirildi

 2 bin",negative,0.9332331418991089
Endonezya Cumhurbaşkanı Prabowo Subianto ile Anlaşmaların İmza Töreni ve Ortak Basın Toplantısı,positive,0.8884810209274292
"54 İlde Tefecilere, Dolandırıcılara ve Mali Suç Örgütlerine yönelik geçen hafta düzenlenen “HÜCRE-15” operasyonlarımızda; 334 şüpheli yakalandı. Şüphelilerden; 123’ü TUTUKLANDI. 4’ü hakkında adli kontrol kararı verildi. Diğerlerinin işlemleri devam ediyor.

Hiçbir yasa",negative,0.7345592975616455
"İçişleri Bakanlığı Nüfus ve Vatandaşlık İşleri Genel Müdürlüğümüzün verilerine göre, 2024’te 937 bin 369 bebek nüfus kütüklerine tescil edildi. 15 bin 65 ikiz, 290 üçüz ve 6 dördüz doğum gerçekleşti. En çok tercih edilen isimlere bakıldığında Kız",positive,0.7648535966873169
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 10 10 10 35 35 35 231 231 231 39 B 39 B 39 B,negative,0.7480776906013489
"Türk Devletler Teşkilatı İçişleri Bakanları 2. Toplantısı için Bakü’deyiz.

Azerbaycan Cumhurbaşkanı Sayın İlham Aliyev toplantı öncesi İçişleri Bakanlarını kabul ettiler.

#TekMilletİkiDevlet


Bakü",NEUTRAL,0.5416933298110962
"Cumhurbaşkanımız Sayın 
@RTErdogan
 ‘ın teşrifleriyle Türkiye Yüzyılı'nda Türkiye'nin Göç Yönetimi Modeli programındayız.
İstanbul #CanlıYayın",positive,0.9373471140861511
"“Siber Suçlarla Mücadele Kapsamında 169 Şüpheli Yakalandı”

8 il merkezli “Yasa Dışı Bahis, Nitelikli Dolandırıcılık, Çevrimiçi Çocuk Müstehcenliği ve Tacizi, Bilişim Sistemlerine Girme” suçlarına yönelik düzenlediğimiz operasyonlarda; 169 şüpheli yakalandı. 
Şüphelilerden;",negative,0.7316720485687256
"İstanbul'un Büyükçekmece, Arnavutköy ve Beylikdüzü ilçelerinde düzenlenen “NARKOKAPAN-12” operasyonunda; 
 49,5 Kg Sıvı Metamfetamin,
 2,5 Kg Kristal Metamfetamin, 
 27,5 Kg Skunk ve 
 141 Kg Kimyasal Katkı Maddesi ele geçirildi.

 Operasyonlarda; 2’si Yabancı",negative,0.8195056915283203
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 15 15 15 59 59 59 315 315 315 64 B 64 B 64 B,negative,0.6805617213249207
"AK Parti İstanbul İl Başkanımız Sayın @abdullahozdemir ‘e hayırlı olsun ziyaretinde bulunduk.

İl Başkanlığımızda, Kadın Kolları ve Gençlik Kolları Başkanlarımız ve kıymetli dava arkadaşlarımızla da bir araya geldik.

Cumhurbaşkanımız Sayın @RTErdogan ’ın liderliğinde AK",positive,0.6846452951431274
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 9 9 9 53 53 53 324 324 324 19 19 19,positive,0.7798836827278137
"“ 4 Haziran 2023’ten bu yana uluslararası, bölgesel, ulusal ve yerel düzeyde faaliyet gösteren 940 organize suç örgütünü çökerttik ve adalete teslim ettik.”

Adana / Yüreğir/ Kiremithane
#TürkiyeninHuzuru",positive,0.9588466286659241
"İstanbul’da S.Y. ve B.A.’nın elebaşılığını yaptığı (2 ayrı örgüt),
Diyarbakır’da A.Y.’nin elebaşılığını yaptığı, 
Antalya’da S.Ö.’nün elebaşılığını yaptığı,
İzmir’de A.K.’nin elebaşılığını yaptığı, 
Balıkesir’de O.K.’nin elebaşılığını yaptığı,
Tekirdağ’da C.Ü.’nün",negative,0.7977702021598816
"Kahraman Şehit Polis Memurumuz Atakan Arslan’ın emaneti Eylül Asel kızımızın Yunus Polislerimizi çok sevdiğini öğrendik

  Eğitim öğretim döneminin ikinci yarısının ilk gününde bizler de Samsun Emniyet Müdürlüğümüzde görevli Yunus ekiplerimizle kızımızı evinden alarak, kortej",negative,0.7708653211593628
"İstanbul’da S.Y. ve B.A.’nın elebaşılığını yaptığı (2 ayrı örgüt), Diyarbakır’da A.Y.’nin elebaşılığını yaptığı, Antalya’da S.Ö.’nün elebaşılığını yaptığı, İzmir’de A.K.’nin elebaşılığını yaptığı, Balıkesir’de O.K.’nin elebaşılığını yaptığı, Tekirdağ’da C.Ü.’nün",negative,0.7977702021598816
"“İstanbul’da 15 Ton Bonzai üretilebilecek Ham Madde Ele Geçirdik”

Silivri, Bağcılar, Bahçelievler ve Başakşehir’de düzenlediğimiz operasyonlarda; 
 144 Kg Uyuşturucu Madde (yaklaşık 15 Ton Bonzai üretilebilecek),
8 Milyon 401 Bin adet Uyuşturucu Hap ele geçirildi.

 2’si",negative,0.9638806581497192
"Cumhurbaşkanımız Sayın @RTErdogan :

""Muhalefetin ekonomimize zarar verme girişimlerini boşa çıkardık.

Milletimiz sırf yolsuzluklarını gözlerden kaçırmak için ülkesine ve milletine kasteden kifayetsiz muhterislerin boykot çağrılarına prim vermedi.

Gezi olaylarında 'tüketmeyin,",negative,0.9976698756217957
"“7 Milyon 150 bin adet uyuşturucu hap, 
2 Ton 680 kg uyuşturucu hap yapımında kullanılan kimyasal madde ve 
10 kg (yaklaşık 1 ton bonzai yapılabilecek) ham madde ele geçirildi ”

İstanbul’da 2 ayrı Uyuşturucu İmalathanesine ve Diyarbakır’da elebaşılığını M.Z.U.’nun yaptığı",negative,0.9846556186676025
Milletimizin başı sağ olsun İstanbul Bağcılar İlçe Emniyet Müdürlüğü kadrosunda görevli Çarşı ve Mahalle Bekçisi Uğur Gölçek; dün durdurulan şüpheli şahısların silahlı saldırısı sonucu yaralanmış kaldırıldığı hastanede yapılan tüm müdahalelere rağmen kurtarılamayarak bugün,negative,0.9891778230667114
"AK Partimizin Şanlıurfa 8. Olağan İl Kongresi'nde Cumhurbaşkanımız Sayın @RTErdogan :

""Terörle demokrasi yan yana olmaz, terörle siyaset aynı kapta bir arada bulunmaz.”",positive,0.9140505790710449
#TEKNOFEST KKTC'deyiz.,positive,0.942229688167572
"""Mersin’de Özel harekat ve Drone destekli Siber operasyonunda 128'i TUTUKLAMA""

Mersin merkezli 20 ilde ""Yasa Dışı Bahis ve Nitelikli Dolandırıcılık"" suçlarına yönelik düzenlediğimiz operasyonlarda 182 şüpheli yakalandı. Şüphelilerden; 128'i TUTUKLANDI. 40'ı hakkında",negative,0.6178643703460693
"İzmir'de Tefecilere ve dolandırıcılara yönelik Mali Suç Örgütlerine düzenlenen “HÜCRE-11” operasyonunda 23 şüpheli yakalandı. Aziz Milletimizin Bilmesini İsterim ki;
Organize suç örgütleri gibi tefecilere de göz açtırmayacağız. Ülkemizin dört bir yanında kararlılıkla",positive,0.8545600175857544
"Kartalkaya’da vefat eden vatandaşlarımızın aziz hatıralarına saygısızlık eden yakınlarına çirkin ve ahlak dışı sözler sarfeden vicdansızlar yakalandı 

Kartalkaya’da meydana gelen yangın ve 78 vatandaşımızın hayatını kaybetmesi milletçe yüreğimiz yaktı.

Ancak bir sosyal medya",negative,0.9958718419075012
"81 ilimizin kıymetli valileriyle bir araya geldik.

“Üreten Sağlık” vizyonumuza ilişkin çalışmalarımızı değerli valilerimizle paylaştım.

Sayın Cumhurbaşkanımızın şehirlerimizdeki temsilcileri olan valilerimizle gerçekleştirdiğimiz bu buluşmayı oldukça önemli buluyor, ev",positive,0.8869861960411072
"Terör baronları adına milleti tehdit edenlere pabuç bırakmayız.

Kimi il ve ilçelerimizde açtıkları hendeklerle kantonculuk peşinde koşanları nasıl o çukurlara gömdüysek bugün de aynı niyeti taşıyanlar çıkarsa bunun bedelini onlara misliyle ödetiriz.",positive,0.8993244767189026
"“10 ilde 11 ayrı organize suç örgütüne yönelik yaptığımız operasyonlarda 86 TUTUKLAMA"" İstanbul’da T.B. (tutuklandı) ve S.G’nin (yurt dışı firar) (2 ayrı örgüt), Diyarbakır’da Ş.T.’nin (tutuklandı), Ankara’da R.A.’nın (tutuklandı), Gaziantep’te S.Y.’nin (tutuklandı),",negative,0.702182412147522
"Cumhurbaşkanımız Sayın @RTErdogan ’ın güçlü liderliğinde, MHP Genel Başkanı Sayın Devlet Bahçeli’nin kararlılığıyla tarihi bir kapı aralandı. Terör bitiyor. Bugün gelinen nokta, Türk’üyle Kürt’üyle 86 milyonun dirayeti ve millet iradesinin zaferidir.

Bu kardeşliğin, huzurun,",positive,0.991269588470459
"Edirne'de son 1 hafta içinde Yasa Dışı yollarla yurt dışına kaçmaya çalışan; 14'ü FETÖ Terör Örgütü üyesi, 3'ü PKK/KCK Terör Örgütü üyesi ve 8'i Asayiş suçlarından (Kasten öldürme, hırsızlık ve uyuşturucu madde ticareti) aranan toplam: 25 şüpheli, SINIR BÖLGESİNDE",NEUTRAL,0.5956674814224243
"Şırnak’ta terör silindikçe yaylalar özgürleşiyor, turizm canlanıyor, Gabar’da yeni petrol kuyuları açılıyor. Terör bittikçe istihdam artıyor, bereket geliyor.

İşte bunu Cumhurbaşkanımız Sayın @RTErdogan ’ın güçlü vizyonu ve kahraman güvenlik güçlerimizin sarsılmaz iradesiyle",positive,0.9100813269615173
"“NARKOKAPAN-ANKARA” operasyonumuzda 525 torbacı gözaltına alındı.

Bugün sabah 05.00’da başlayan Cumhuriyet tarihimizin en büyük uyuşturucu operasyonunu Başkentimiz Ankara’da gerçekleştirdik:

Bu operasyonumuzun adı “NARKOKAPAN-ANKARA” Operasyondaki hedefimiz özellikle",positive,0.9006917476654053
"Cumhurbaşkanımız Sayın 
@RTErdogan
 

""Vandalların saldırılarında yaralanan polislerimizin, camı kırılan esnafımızın, zarar verilen kamu malının tek sorumlusu ana muhalefet lideri ve şürekasıdır""",negative,0.8426072001457214
"Bereketli toprakların diyarı Adana’da ‘Türkiye’nin Huzuru Toplantımızı’ gerçekleştirdik.

Adana’nın, bereketin ve üretimin şehri olduğu kadar, huzurun ve güvenin de şehri olması için;

Terörle mücadelede, asayişin sağlanmasında, uyuşturucuyla savaşta, organize suç örgütlerine",positive,0.6647409200668335
"CHP Genel Başkanı Özgür Özel siyasi tarihin en şuursuz işlerinden birine imza atıp, Cumhurbaşkanımızın Filistin konusundaki hassasiyetini sorgulamaya kalkmış. Özgür Özel, ABD yönetiminin Gazzelileri sürgün planına Cumhurbaşkanımızın sessiz kaldığını söylemiş. Özgür Özel’in bu",negative,0.998940646648407
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 5 5 5 30 30 30 178 178 178 33 B 33 B 33 B,NEUTRAL,0.5228265523910522
"“NARKOKAPAN-ANKARA” operasyonumuzda 525 torbacı gözaltına alındı.

Bugün sabah 05.00’da başlayan Cumhuriyet tarihimizin en büyük uyuşturucu operasyonunu Başkentimiz Ankara’da gerçekleştirdik:

Bu operasyonumuzun adı “NARKOKAPAN-ANKARA”
 Operasyondaki hedefimiz özellikle",positive,0.9006917476654053
"17 ilde PKK/KCK’ya yönelik son 1 haftadır devam eden “GÜRZ-36 operasyonlarında; 65 Şüpheli Terör Örgütü Mensubu yakalandı 

Çatışmanın, şiddetin, istikrarsızlığın tamamen tarihe karıştığı “Terörsüz Türkiye” hedefimiz için mücadelemize kararlılıkla devam ediyoruz

Adana,",positive,0.9592363238334656
"İçişleri Bakanlığımız tarafından Cumhurbaşkanlığı Külliyesi'nde düzenlenen Valiler Buluşması'nda, 81 ilimizin kıymetli valileriyle bir araya geldik.

Tarım, orman ve su alanlarındaki politikalarımızı paylaştığımız toplantıda, güvenilir gıdaya erişimden tarımsal üretim",negative,0.6252149939537048
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 7 7 7 32 32 32 223 223 223 42 B 42 B 42 B,negative,0.734190046787262
"Cumhurbaşkanımız Sayın 
@RTErdogan
 :

“Şimdi de bir yandan gençleri sokağa çağırıyor, kışkırtıyor, küfrettiriyor, polise saldırtıyorsunuz. Sonra utanmadan timsah gözyaşları döküyorsunuz.

Kusura bakmayın ama bu ülkenin gençlerini size yedirtmeyeceğiz, kullandırtmayacağız!""",negative,0.7445808053016663
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 6 6 6 12 12 12 140 140 140 31 B 31 B 31 B,negative,0.6874628663063049
"Milliyetçi Hareket Partisi’nin kurucu lideri, mümtaz devlet adamı merhum Alparslan Türkeş’i, vefatının 28. yılında rahmet ve saygıyla anıyorum

Ruhu şad, mekanı cennet olsun.",negative,0.8640222549438477
"Tarım ve Orman Bakanımız Sayın 
@ibrahimyumakli
 ‘yı ziyaret ettim.

Sayın Bakan’ımıza nazik ev sahipliği için teşekkür ediyorum.",negative,0.9567340612411499
