temiz_metin,duygu_sinifi,duygu_skoru
"Beykoz Belediye Başkanımız Alaattin Köseler’in dört gün gözaltında tutulduktan sonra siyasi bir kararla tutuklanması, iktidarın niyetinin adaleti katletmek olduğunu bir kez daha göstermiştir.

Beykoz’da her iki kişiden birinin oyuyla seçilen, adresi belli, 65 yaşındaki seçilmiş",negative,0.9968593120574951
"Beşiktaş operasyonuyla milletin gündeminin üstünü kapatabileceğini sananlara inat, zamları konuşacağız, yoksulluğu konuşacağız, açlığı konuşacağız.

Vatandaşa bunu yapanın yanına kar bırakırsak namerdiz. Susmayacağız, konuşacağız, konuşacağız!",positive,0.9744592308998108
"Ahlaki üstünlük bizdedir. Psikolojik üstünlük bizdedir. Artık iktidar Cumhuriyet Halk Partisi’ndedir!

Ak Parti şeklen iktidarda, sokakta ve vicdanda artık muhalefettedir! 

Her gün daha büyük kalabalıklarla yürüyoruz. Adayımızı alacağız, sandığı koyacağız, iktidar olacağız!",positive,0.9937600493431091
"Bursa Osmangazi Kent Meydanı’ndayız! Bu daha başlangıç, mücadeleye devam!",positive,0.9830334782600403
Genel Merkezimizde Cumhurbaşkanlığı ön seçim toplantımızı gerçekleştiriyoruz https:// eaJbWkjvwnxX …,positive,0.9461553692817688
Halk TV’de gazetecilerin sorularını yanıtlıyorum.,positive,0.961223840713501
İstanbul Büyükşehir Belediye Başkanlığımızdayız,positive,0.9420130252838135
"Halk seçecek, CHP iktidara gelecek.

#GelSeçTariheGeç",positive,0.8823337554931641
Bir suikast sonucunda şehit olan Diyarbakır Emniyet Müdürü #GaffarOkkan'ı ölümünün 24'üncü yılında saygı ve minnetle anıyorum.,negative,0.9137791991233826
Kimi takip etmeli,positive,0.9675331115722656
"Emperyalizme direnmezseniz, gün gelir siz de hedef olursunuz. 

Hani ‘one minute’? 
Kapalı salonlarda kolaydı! 

Şimdi Trump, “Gazze’ye otel yapacağım, Filistinlileri oradan süreceğim” derken neden sessizsiniz? Asıl şimdi ‘one minute’ diyeceksin Erdoğan!",positive,0.7998251914978027
"Cumhuriyet gazetesi yazarı #UğurMumcu'yu katledilişinin 32'nci yılında özlemle anıyorum.

O tuğlaların çekileceği,
O duvarın yıkılacağı, 
altında derin devletin bir daha kalkmamak üzere kalacağı aydınlık yarınları birlikte inşa edeceğiz.",NEUTRAL,0.5689980983734131
"Gerçekleşen saldırı hepimize yazılmış bir mektuptur.

O mektuba cevabımız şudur: Yarın Beyazıt’ta, cumartesi Van’da, 19 Mayıs’ta İzmir’de meydanlardayız!

O evlat katilinin elini çıplak yollayana söylüyorum.

Cesaretin varsa doldur da yolla!",negative,0.6586374640464783
"Çiftçisinden köylüsüne ayağa kalkıp 19 Mart darbesine karşı duran Yozgat’a demokrasiye sahip çıkmaya gidiyoruz! 

Ekrem Başkanı alana kadar, sandık gelene kadar durmayacağız! 

19 Nisan Cumartesi 
Yozgat Cumhuriyet Meydanı
14.00",positive,0.923805832862854
"Bugün İstanbul’da Marmara Denizi açıklarında yaşanan ve artçıları hala devam eden depremin etkilerini dikkatle takip ediyoruz.

Tüm belediyelerimiz vatandaşlarımıza destek için tam bir teyakkuz halinde çalışmaktadır, atılacak her adıma katkı vermeye de hazırdır.

Depremden",NEUTRAL,0.5511083602905273
"Biz, bitti demeden bitmeyecek. 
Ekrem Başkan çıkmadan bitmeyecek. 
Durmayacağız, sinmeyeceğiz, susmayacağız!

Silivri’de yatan yiğitlere, aslanlara Beylikdüzü’nden bin selam olsun!",positive,0.9849587678909302
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1ZkKzYBXrXdxv…,positive,0.9839370250701904
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1BdxYqpyEPyxX…,positive,0.9708603024482727
"Hiçbir acıya, milli meseleye, dış politik meseleye mezhep üzerinden bakmadım, bakmam, bakanı da doğru bulmam. Böyle bakanlar bu ülkeye en büyük kötülüğü yapar.

Tayyip Erdoğan bir taraftan “Alevi-Sünni, Kürt-Türk kardeştir” diyor, diğer taraftan “Esed’i malum sebepten",negative,0.9956198334693909
"Sayın Genel Başkanım; 

Kutlama mesajınız için teşekkür ederim.
Sizin şahsınızda, Bağımsız Türkiye Partisi’nin tüm mensuplarını saygı ve hürmetle selamlıyorum.
Gösteri ve protesto hakkını kullanan hiçbir gencimizin hapse atılmadığı bir adalet sistemi için çalışmaya devam",positive,0.8226311206817627
"We are now at the @herkesicinCHP office in #Istanbul . PES President Löfven assured CHP leader @eczozgurozel in person, that we stand by @ekrem_imamoglu , by the #CHP and by all democratic opposition in #Turkey . 
The politically motivated detentions, ordered by President Erdogan",positive,0.9954545497894287
"Geleceğiz, seçeceğiz, tarihe geçeceğiz!

Eşinizi, dostunuzu, komşunuzu haberdar edin. Teşvik edin, eşlik edin!

Üyemiz olun ya da olmayın oy kullanabilirsiniz: http://onsecim.chp.org.tr",positive,0.9972678422927856
Saraçhane'de ön seçimde oyumu kullanıyorum,positive,0.8942788243293762
"Müzik dünyamızın kıymetli ismi İlhan Şeşen’in vefatını büyük bir üzüntüyle öğrendim.

Sanatıyla, sözleriyle, duruşuyla hepimizde kalıcı izler bırakan İlhan Şeşen’e Allah’tan rahmet; ailesine, sevenlerine ve tüm sanat camiasına başsağlığı diliyorum.",negative,0.6968764662742615
Erzincan'da gazetecilerin sorularını yanıtlıyorum https://x.com/i/broadcasts/1jMJgkVjZQkJL…,positive,0.9884815216064453
"Ankara Büyükşehir Belediyemizin bir aracıyla, Mamak Belediyemizin bir aracının karıştığı kaza hepimizi derinden üzmüştür.

Kazada yaşamını yitiren Mamak Belediyemiz personelleri Emre Soylu, Mustafa Ali Köksal ve Ese Güner’e Allah'tan rahmet, ailelerine başsağlığı diliyorum.",negative,0.9942439198493958
"O KÜFRÜ KENDİ ANNEME EDİLMİŞ SAYIYORUM.

Biz siyasetimizi de itirazımızı da temiz bir dille yaparız. Bir siyasetçinin ailesine kötü söz söyleyen, küfür eden bizden değildir.

Protesto ile hakareti birbirine karıştırmak kabul edilemez. Küfür etmek hele hele aileye, anneye küfür",negative,0.9118973016738892
"Bugün PKK terör örgütü kendini feshettiğini, silah bırakma kararı aldığını açıkladı.
 
Cumhuriyet Halk Partisi olarak tarihsel bir tutarlılık içerisinde, barışın yanındayız. Aynı şekilde, terörün ve şiddetin her türlüsüne her zaman karşı olduk, bundan sonra da karşı olmaya devam",positive,0.9594067931175232
İzmir'de Engellilik Çalıştayı'ndayız https:// rmxPovbaEjJN …,positive,0.8548180460929871
İstanbul Başakşehir'de Millet İradesi'ne Sahip Çıkıyor mitingimizi gerçekleştiriyoruz,positive,0.9444582462310791
"Bugün Kartal’da, Kadıköy’de binlerce emekçiyle omuz omuza 1 Mayıs’ı kutladık.

Güçlü iktidarlar meydanlardan korkmaz ama bunların dizleri titriyor.

İktidar, korkusunu bugün de barikatların arkasına sakladı. 

Ant olsun ki 1 Mayıs’ı Taksim’de özgürce kutladığımız günler gelecek!",positive,0.8952188491821289
Partimizin TBMM Grup toplantısını gerçekleştiriyoruz,positive,0.806327760219574
"Halk seçecek, CHP iktidara gelecek. #GelSeçTariheGeç",positive,0.8823337554931641
"31 Mart yerel seçimlerinin ardından seçilmiş belediye başkanlarına yönelik başlatılan operasyonlar, milletin gözünden düşerek 20 yıl sonra elindeki yerel iktidarı kaybeden bir siyasi parti ve onun yöneticilerinin 22 yıllık merkezi iktidarlarını da ilk seçimde kaybedeceklerini",negative,0.990429699420929
"Emekçiye gelince 'yok' diyenler, rantçılara gelince musluğu sonuna kadar açıyor.

Seçim zamanı üç ayda bir asgari ücrete zam yapma sözü verenler, işçiye 12 ay bir kuruş zam vermedi; sefalete mahkum etti.

Ama biz bu düzeni kabul etmiyoruz; hem işçiyi ezdirmeyeceğiz, hem işvereni",negative,0.8912309408187866
"Yarın sabah İlker Karagöz ile Çalar Saat programının canlı yayın konuğu olacağım. 

13 Mayıs Salı
09.00
Now TV",NEUTRAL,0.5867277383804321
"Emeklileri, emekçileri, tüm ezilenleri bu iktidara kırmızı kart göstermeye davet ediyoruz.
#İktidaraKırmızıKart",negative,0.7693328261375427
Özgür Özel Özgür Özel @eczozgurozel · 78 78 78 276 276 276 2 B 2 B 2 B 88 B 88 B 88 B,negative,0.9031056761741638
İzmir'de gazetecilerin sorularını yanıtlıyorum https:// BRJjwgAqrLxw …,positive,0.9883211255073547
İzmir Gündoğdu Meydanı’ndayız. Adalet için demokrasi için milletimizle birlikteyiz!,positive,0.9802367091178894
"Mübarek Ramazan’ın ilk günü… Sofralar kuruluyor, sohbetin konusu yine değişmiyor...

Altının fiyatını hesaplasam aynı dert, iftarlık hurmanın hesabını yapsam aynı dert!

Bu adaletsiz düzeni sen kurdun, faturayı da millete kestin Erdoğan! Ama bil ki bu millet senden de, senin",negative,0.9740170836448669
"Millet sefalete bile dayanır ama iradesine pranga vurmaya çalışan vesayetçilere haddini bildirir!

Bugüne kadar vesayetin karşısında dimdik duranlar, 19 Mart cuntasını da darmadağın edecek!",NEUTRAL,0.5751518607139587
Özgür Özel Özgür Özel @eczozgurozel · 9 9 9 41 41 41 431 431 431 38 B 38 B 38 B,negative,0.8720093369483948
Avrupa Parlamentosu Sosyalistler ve Demokratlar Grubu toplantısında konuşuyorum https://x.com/i/broadcasts/1yNGaLDrzlbKj…,positive,0.9029641151428223
"İstanbul Beylikdüzü'nde ""Millet İradesine Sahip Çıkıyor"" Mitingimizi gerçekleştiriyoruz",positive,0.8717790246009827
Türkiye Kent Konseyleri Platformu'nun 32'nci Genel Kurulu'na katılıyoruz https:// vAxRDaEdpRGl …,positive,0.9545386433601379
Adıyaman Bahçecik Mahallesi'nde Deprem Şehitliği'ni ziyaret ediyoruz https:// ynJOlEgobWxR …,positive,0.9203429818153381
Adıyaman'da Konteyner Kentleri ziyaret ediyoruz https:// vAGRDalXgrxl …,positive,0.9853349924087524
"A planımız da, B planımız da, C planımız da Ekrem Başkanı hapisten kurtarmak, Cumhurbaşkanı adayımızı layık olduğu erken seçime kavuşturmak, Türkiye Cumhuriyeti’ni bir kez daha kurtarmaktır.

Emin olun biz kazanacağız!
Millet kazanacak. Milletin adayı Ekrem İmamoğlu kazanacak!",positive,0.8936120271682739
Bolu Kartalkaya'da yangın faciasının yaşandığı otelin önündeyiz https://x.com/i/broadcasts/1MYGNMMjXpOKw…,NEUTRAL,0.575354814529419
"Kurtuluş yok tek başına!

Türkiye bu siyasi darbeye teslim olmayacak. Hep beraber direneceğiz.

Tüm vatandaşlarımızı 19 Mart darbesine karşı durmak için saat 14.00’te il ve ilçe başkanlıklarımıza davet ediyoruz. 

Hakimiyet kayıtsız şartsız milletindir,
Eninde sonunda millet",positive,0.9001144170761108
Pazarcık Belediyemizdeyiz https://x.com/i/broadcasts/1mnxegynLXRGX…,positive,0.9699491262435913
Adıyaman'da İzmir Büyükşehir Belediyemizin gerçekleştirdiği temel atma törenindeyiz https:// OdKrDEambpJX …,positive,0.9368863701820374
İstanbul Beyazıt'ta Millet İradesine Sahip Çıkıyor Mitingini gerçekleştiriyoruz,positive,0.9074081182479858
"Özgür Özel (
@eczozgurozel
), önceki gün Volkswagen’e boykot sebeplerini anlatmak üzere mektup yazacağını söyledi. 
@herkesicinCHP
’nin boykot listesindeki tek yabancı şirket olan 
@VW
’e bu meseleyi 
@welt
 gazetesi adına sordum. Yanıtlar ilginç, ama satır aralarını okumak gerekir. /2",negative,0.9481924176216125
"Sayın Genel Başkanım; 

Tebrik mesajınız için teşekkür ederim.
Sizin şahsınızda, tüm Saadet Partilileri saygı ve hürmetle selamlıyorum.
Siyasetçilerin, eşit ve adil rekabet ortamında özgürce yarışabileceği gerçek bir demokratik düzeni kurmak için hep birlikte çalışmayı",positive,0.786510705947876
Saraçhane'deyiz https:// dRJZYvNgrzGB …,positive,0.9303701519966125
"Bugün idrak ettiğimiz #MiracKandili 'nin ülkemize, tüm dünyaya ve tüm insanlığa sağlık, barış, huzur, bereket ve kardeşlik getirmesini diliyorum.",positive,0.8156102895736694
"İzmir'in dağlarında çiçekler açtı. Silivri Cezaevi'ndeki hücremden, Büyük Önderimiz Mustafa Kemal Atatürk'ün izinden yürüyen, özgürlük için alanı dolduran yüzbinleri duygulanarak, gururlanarak izledim. 

Bugün memleketimde, doğup büyüdüğüm İzmir’de yalnızca milli bayramımızı",positive,0.7408106327056885
"Bu yoldan dönüş yok!

Ekrem Başkanı almadan, onu demokrasinin, adaletin, kardeşliğin teminatı, Türkiye Cumhuriyeti'nin Cumhurbaşkanı yapmadan durmayacağız! 6 Nisan Pazar Nazım Hikmet Kültür Merkezi / Ankara 16.00",positive,0.9308391809463501
Elbistan Depremini anma törenindeyiz https:// mnGegywBDZxX …,negative,0.6253594756126404
Silivri Cezaevi önünde açıklama yapıyorum.,positive,0.6916159391403198
"1- İktidarın paralı trolleri, bizim Filistin ve Gazze halkıyla dayanışmamızı sorgulayamazlar. 

Biz dün neredeysek bugün de oradayız. Bizi, Gazze’yi seçim zamanı siyasi rant için kullanıp, ABD’nin tehcir planına gönüllü yazılanlarla karıştırmayın. 

Filistin Davası’ndaki",NEUTRAL,0.5421412587165833
"Millet canını deprem korkusuyla dişine takmış, seçtiği belediye başkanlarının görevine dönmesini beklerken Erdoğan'ın tek derdi Kanal İstanbul.

Sabah güneş doğarken, talimatla 53 arkadaşımızı daha gözaltına aldılar. 

Deprem kapıdayken, uzmanları kendi derdinden gözaltına",negative,0.9790456295013428
Saraçhane'de açıklama yapıyorum,positive,0.8178660273551941
İstanbul'da gazetecilerin sorularını yanıtlıyorum https:// DXxyddlYOvJM …,positive,0.9860922694206238
"Ne bir haram yedi ne cana kıydı
Ekmek kadar temiz su gibi aydın…

Bu gece Saraçhane",positive,0.8827238082885742
Ankara Etimesgut'ta iftar programındayız https:// DXGyqBoddgGM …,positive,0.900837242603302
Kurtuluş yok tek başına. Ya hep beraber ya hiçbirimiz!,NEUTRAL,0.5070566534996033
SEYYAR GİYOTİN’in Anatomisi: Akın Gürlek,NEUTRAL,0.5131651163101196
"Ekrem Başkan bir haftadır ilk kez televizyona baktı ve emaneti Saraçhane'nin ona bir mesajı vardı... Sağ olun, var olun!",positive,0.9865553379058838
Saraçhane'deyiz https://x.com/i/broadcasts/1lDGLzwDRMoxm…,positive,0.9848532676696777
Cumhuriyet Halk Partisi 21. Olağanüstü Kurultayı’nda yeniden Genel Başkanlığa seçilen Sayın @eczozgurozel @eczozgurozel ’i tebrik ediyorum.,negative,0.8940941095352173
"Barış için, kardeşlik için, adalet için geleceğiz. Dalga dalga aydınlık olup, karanlığın üstüne yürüyeceğiz!

Yarın bu milletin sesini Van’dan yükselteceğiz!

10 Mayıs Cumartesi  
 12.00
Van Kent Meydanı (Merkez Bankası Yanı)",positive,0.9904822111129761
Bakırköy Cezaevi'nde Mine Özerden ve Çiğdem Mater'i ziyaretimizin ardından açıklama yapıyorum https:// RDxlyyEbolKL …,negative,0.8504356741905212
"Cumhurbaşkanı Adayımız Ekrem İmamoğlu’nun afişlerini ve pankartlarını yasaklayan darbecilere cevabımızdır:

Bu daha başlangıç mücadeleye devam!

#İmamoğluHeryerde",positive,0.9772756695747375
Beylikdüzü Belediyemizdeyiz,positive,0.8613352179527283
"Onurumuza sahip çıkıyoruz. İrademize sahip çıkıyoruz! 

Duy Erdoğan, millet bu, halk bu. Millet ayakta, başkanlarının yanında!",positive,0.8794263601303101
"Cumhurbaşkanı adayımız Ekrem İmamoğlu’na ve milletin iradesine sahip çıkmak için bu akşam Beylikdüzü’ndeyiz.

Türkiye Cumhuriyeti Devleti’ni bu suç örgütünün elinden kurtarıp güçlü bir hukuk devleti yapana kadar durmayacağız! 16 Nisan Çarşamba Beylikdüzü Yaşam Vadisi",positive,0.9646527767181396
"Hristiyan yurttaşlarımız başta olmak üzere tüm Hristiyanların Paskalya Bayramı’nı kutluyor, bu özel günün ülkemize, bu dönem çok ihtiyaç duyduğumuz barış, adalet, hoşgörü ve dayanışma getirmesini diliyorum.

Birlikte yaşama kültürümüzü yaşatan tüm yurttaşlarımızla daha aydınlık,",positive,0.9087076187133789
Halk TV Halk TV @halktvcomtr Takip et Takip et http:// http:// http:// http:// http://,positive,0.9705718755722046
"Hukuk mu, fırsatçılık mı?

Gerçekleri konuşalım: Ekrem İmamoğlu davası bahane edilerek nasıl seçim hazırlığı yapılıyor?",negative,0.986774206161499
"Programlarıyla, şarkılarıyla, duruşuyla herkesin gönlünü ve dünyanın dört bir yanında milyonlarca kişinin sempatisini kazanmış sanatçımız #BarışManço'yu ölümünün 26'ncı yılında özlemle anıyorum.",positive,0.9755547642707825
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1kvJpbvZkQwKE…,positive,0.9787425994873047
"Biz meydanlardayız, milletle birlikteyiz.

Bu topraklara adalet gelene kadar durmayacağız!

Yarın dostun evinde, vefanın, irfanın şehri Konya’dayız. 3 Mayıs Cumartesi 14.00 Kılıçarslan Kent Meydanı",positive,0.9880465269088745
Yenimahalle Belediyemizin iftar programındayız https:// OdKrDdNZpXJX …,positive,0.8034894466400146
Now TV'de gazeteci İlker Karagöz'ün sorularını yanıtlıyorum https://x.com/i/broadcasts/1zqJVjZpLMLJB…,positive,0.832383930683136
"Kuzey Kıbrıs Türk Cumhuriyeti'nin kurucu cumhurbaşkanı, Kıbrıs Türklerinin bağımsızlık mücadelesinin simge isimlerinden #RaufDenktaş 'ı ölümünün 13'üncü yılında saygıyla anıyorum.",negative,0.9071276187896729
"Cumhuriyet Halk Partisi Gençlik Kolları 72 yaşında!

Cumhuriyetimizin filizi örgütümüz geçmişten bugüne umutla, cesaretle ve kararlılıkla yol alıyor. Birlikte yürüyor, Cumhuriyet’e sahip çıkıyoruz.

Büyük Önderimiz Mustafa Kemal Atatürk'ün izinde mücadelemizle buradayız. Biz",positive,0.9852228164672852
Bolu Kartalkaya'da Abant İzzet Baysal Eğitim ve Araştırma Hastanesi'ndeyiz https://x.com/i/broadcasts/1MYxNMMpbNzJw…,positive,0.9704021215438843
"Biz, sadece CHP’liler için değil, tüm siyasi tutsaklar için adalet ve özgürlük talep ediyoruz.

Çünkü biliyoruz:

Kurtuluş yok tek başına, ya hep beraber ya hiçbirimiz!",positive,0.9859210848808289
Emek Partisi Genel Başkanı Seyit Aslan ile ortak basın açıklaması yapıyoruz https://x.com/i/broadcasts/1gqxvjLlAwBxB…,negative,0.6505864262580872
"Ömrünü kız çocuklarının eğitimine, kadın haklarına ve bilime adayan; Cumhuriyet’in izinden hiç ayrılmayan Türkan Saylan’ı, vefatının 16. yılında saygı ve rahmetle anıyorum.

Bizlere emanet ettiği ideallerine, hedeflerine ve kurucusu olduğu Çağdaş Yaşamı Destekleme Derneği’ne",negative,0.8361315131187439
Silivri'de Cumhurbaşkanı Adayımız Ekrem İmamoğlu'nu ziyaretimizin ardından açıklama yapıyorum,negative,0.7624662518501282
"1 Mart 2003’te TBMM’de Amerikan askerlerinin Türkiye üzerinden Irak’ı işgal etmesine izin veren tezkere reddedildi ve Amerikan postalları Anadolu’yu kirletemedi.

O gün Müslüman kanının akmasına Türkiye’nin alet edilmesine engel olan başta rahmetli Deniz Baykal olmak üzere tüm",positive,0.6950677037239075
Kahramanmaraş'ta depremde hayatını kaybedenlerin aileleriyle bir araya geliyoruz. https://x.com/i/broadcasts/1BRJjmzjBYvGw…,positive,0.9842385649681091
"Manisa'da ""Sanatta, Siyasette, İşte, Hayatta Kadınların Yolculuğu"" Paneli'ndeyiz https://x.com/i/broadcasts/1lDxLzDayXQGm…",positive,0.9868583679199219
#İmamoğluHerYerde,positive,0.9549235701560974
"“Hiç dinlenmemek üzere yola çıkanlar, asla yorulmazlar.”

Ayağa kalkın!
Bu yürüyüş iktidar yürüyüşüdür!
#31Mart",positive,0.988965630531311
Yenimahalle Belediyemizin iftar programındayız https://x.com/i/broadcasts/1OdKrDdNZpXJX…,positive,0.8476982116699219
Çağlayan Adliyesi'nde Zafer Partisi Genel Başkanı Ümir Özdağ'ın duruşmasına ilişkin açıklama yapıyorum,negative,0.8947077393531799
Genel Merkezimizde eski Yunanistan Başbakanı George Papandreou ile ortak açıklama yapıyoruz,positive,0.7871084809303284
"Özgür Özel ( @eczozgurozel ), önceki gün Volkswagen’e boykot sebeplerini anlatmak üzere mektup yazacağını söyledi . @herkesicinCHP ’nin boykot listesindeki tek yabancı şirket olan @VW ’e bu meseleyi @welt gazetesi adına sordum. Yanıtlar ilginç, ama satır aralarını okumak gerekir. /2",negative,0.9481924176216125
Genel Merkezimizde İstanbul Büyükşehir Belediye Başkanımız Ekrem İmamoğlu ile birlikte açıklama yapıyoruz https:// lDxLlPbYezxm …,positive,0.8808277249336243
"Kurban Bayramı, dayanışmanın, paylaşmanın bayramıdır.

Ben de bu yıl kurban bağışımı İstanbul Vakfı’na yapacağım.

Geçim sıkıntısının arttığı, milyonların tenceresini kaynatamadığı bu günlerde herkesi dayanışmaya, İstanbul Vakfı’na kurban bağışı yapmaya davet ediyorum.",NEUTRAL,0.5677143335342407
Trabzon Meydanı'nda açıklama yapıyorum,positive,0.8115823864936829
fatih portakal fatih portakal @fatihportakal Takip et Takip et Resmi hesaptır / AGUİ NO SE RİNDE NADİE,NEUTRAL,0.5802831649780273
"Filistin’de, İsrail askerleri tarafından şehit edilen Ayşenur Ezgi Eygi’nin anısını Didim’de yaşatıyoruz.

Bir gün bu töreni Filistin’de yapana kadar “mücadeleye devam” diyoruz.

Cumhuriyet Halk Partisi; emperyalizme teslim olmayanların, “Yaşasın tam bağımsız Türkiye” diyenlerin",positive,0.9194214344024658
Bolu'da iftar programındayız https://x.com/i/broadcasts/1YqKDZMdVezJV…,positive,0.8826357126235962
"Gazi Mustafa Kemal Atatürk’ün partisini Cumhuriyet’in ikinci yüzyılının ilk seçiminde iktidar yapacak Cumhurbaşkanını belirlemek isteyen herkesi baba ocağına davet ediyoruz. 

Biz hazırız. Bugün #Başlıyoruz
Yolumuz açık olsun!",positive,0.9957169890403748
Partimizin grup toplantısını gerçekleştiriyoruz https:// yoKMobjOQlJQ …,positive,0.9373317956924438
"8 Mart Dünya Emekçi Kadınlar Günü'nde Kadın Kollarımızın düzenlediği ""Kadın Varsa Yaşam Var"" etkinliğindeyiz https://x.com/i/broadcasts/1MnGnwAapqVJO…",positive,0.958793044090271
"İbretiâlem için paylaşın saygıdeğer vatandaşlarım:

560 milyar yolsuzluk var dediler, İBB’nin 6 yıllık bütçesinin bile o kadar olmadığı açığa çıktı.
Terör bağlantısı var dediler, fos çıktı.
Evlerde para var dediler, çocukların kumbaraları çıktı.
Bedavaya villa aldı dediler,",negative,0.996691107749939
Beşiktaş Belediyemizin önündeyiz https://x.com/i/broadcasts/1LyGBgnAkNoJN…,positive,0.932123601436615
"Biz korkuyu evde bıraktık. 
Çünkü Cumhuriyeti korkmayanlar kurdu, korkmayanlar koruyor!

Denizin mavi, yüreklerin kırmızı-beyaz olduğu güzel İzmir’de bir araya gelen, Cumhuriyet’e sahip çıkan milyonlara teşekkür ediyorum. 

Ve hep birlikte Türkiye’nin dört bir yanına",positive,0.9710497260093689
"Özgür Özel, 04.17 Belgesi Film Atölyesi galasında - Adıyaman / Canlı",negative,0.611265242099762
"Turpun büyüğü sensin Erdoğan, sensin!",positive,0.7042467594146729
İzmir'de Engellilik Çalıştayı'ndayız https://x.com/i/broadcasts/1rmxPovbaEjJN…,positive,0.9601519107818604
"Bu iktidar gidecek, yerine halkı, yerine işçiyi, emekçiyi yerine emekliyi, köylüyü ve esnafı savunan bir iktidar gelecek! 

Kırmızı kartı çekiyoruz, Tayyip Bey’i yolluyoruz. Seni göndereceğiz, halkın iktidarını kuracağız!",NEUTRAL,0.5573779940605164
"Ey Erdoğan!

Hiçbir suçu olmayan arkadaşlarımıza “ahtapot” diyorsun, “suç örgütü” diyorsun. Kul hakkına girmekten çekinmiyorsun.

Eğer kendine güveniyorsan, cesaretin varsa, yargılamayı TRT’den canlı yayınlayalım.

Kim masum, kim iftiracı tüm Türkiye’ye görsün!

Hodri meydan!",positive,0.954315721988678
"İlk adım Samsun'a yakışır dedik. Samsun ayağa kalktı, Karadeniz ayağa kalktı!

Ekrem Başkanı alacağız ve 100 yıl sonra bir kez daha Türkiye’yi, Samsun’dan başlayarak kurtaracağız.

Söz veriyoruz!",positive,0.9888598918914795
"Siyasi saikle söylemiyorum ama 2025 yılında böyle bir ölümün mazereti olamaz.

Burada da karne sevincini yaşayan küçücük evlatlar, ana babalar yanarak, boğularak hayatlarını kaybetti. 

Acımız çok büyük. Milletimizin bir kere daha başı sağ olsun.",negative,0.8856260180473328
